file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
164813347.png,15,0.973212,456,553,727,553,727,822,456,822
164813347.png,11,0.934289,1128,86,1385,86,1385,356,1128,356
164813347.png,6,0.911587,1272,462,1580,462,1580,759,1272,759
164816076.png,30,0.966555,800,133,1045,133,1045,365,800,365
164816076.png,22,0.798266,875,486,1152,486,1152,777,875,777
164948546.png,20,0.845588,448,569,726,569,726,866,448,866
165013678.png,4,0.95829,1474,733,1777,733,1777,1044,1474,1044
165055775.png,33,0.957582,505,707,795,707,795,1019,505,1019
165055775.png,21,0.937784,748,74,1025,74,1025,412,748,412
165103746.png,7,0.950034,1075,0,1347,0,1347,267,1075,267
165110746.png,21,0.746051,608,0,848,0,848,172,608,172
165110746.png,22,0.563714,609,0,848,0,848,173,609,173
165132949.png,7,0.940922,366,135,638,135,638,417,366,417
165223284.png,17,0.978548,426,348,700,348,700,657,426,657
165223284.png,11,0.970973,828,401,1085,401,1085,715,828,715
165229780.png,7,0.939861,426,368,715,368,715,673,426,673
165230667.png,11,0.861901,599,768,884,768,884,1072,599,1072
165230667.png,33,0.830184,792,142,1052,142,1052,416,792,416
165230667.png,22,0.723548,921,546,1202,546,1202,825,921,825
165234451.png,33,0.955696,784,247,1047,247,1047,519,784,519
165234451.png,13,0.726729,530,683,812,683,812,962,530,962
165234582.png,33,0.916251,791,261,1056,261,1056,538,791,538
165234582.png,17,0.841896,1005,0,1257,0,1257,173,1005,173
165234582.png,0,0.715349,536,708,823,708,823,993,536,993
165234582.png,15,0.664536,536,708,823,708,823,993,536,993
165239450.png,17,0.563657,1102,83,1360,83,1360,316,1102,316
165314347.png,20,0.878113,1225,402,1508,402,1508,657,1225,657
165314347.png,5,0.851566,937,695,1234,695,1234,974,937,974
165314347.png,15,0.649069,938,695,1234,695,1234,974,938,974
165351493.png,5,0.802513,1300,517,1586,517,1586,781,1300,781
165417046.png,30,0.953672,714,98,950,98,950,326,714,326
165417046.png,27,0.932253,1326,520,1621,520,1621,828,1326,828
165425147.png,14,0.61993,1382,655,1679,655,1679,921,1382,921
165433388.png,15,0.980388,1353,673,1660,673,1660,946,1353,946
165433388.png,11,0.87727,1054,1,1322,1,1322,278,1054,278
165433388.png,17,0.771247,534,23,807,23,807,232,534,232
165440717.png,17,0.605772,1061,59,1320,59,1320,283,1061,283
165506283.png,15,0.981866,501,726,793,726,793,1006,501,1006
165532153.png,30,0.959306,1130,81,1379,81,1379,309,1130,309
165535722.png,1,0.766885,760,169,1013,169,1013,405,760,405
165553852.png,20,0.565024,398,418,671,418,671,679,398,679
165628052.png,12,0.776829,1092,6,1335,6,1335,234,1092,234
165628052.png,17,0.743894,1092,3,1336,3,1336,234,1092,234
165646286.png,13,0.958105,871,537,1148,537,1148,799,871,799
165647853.png,13,0.922368,925,660,1207,660,1207,927,925,927
165655615.png,15,0.972356,803,299,1067,299,1067,549,803,549
165702152.png,11,0.925574,737,82,982,82,982,312,737,312
165702152.png,27,0.893862,907,404,1206,404,1206,889,907,889
165703662.png,5,0.857824,837,394,1103,394,1103,646,837,646
165733655.png,21,0.941542,738,114,987,114,987,383,738,383
165733655.png,0,0.871998,1243,381,1523,381,1523,640,1243,640
165735920.png,0,0.853352,1317,513,1607,513,1607,783,1317,783
165735920.png,15,0.825365,1318,513,1607,513,1607,783,1318,783
165740064.png,28,0.957195,875,500,1155,500,1155,797,875,797
165740064.png,15,0.651021,1020,0,1254,0,1254,144,1020,144
165814419.png,15,0.965189,1142,229,1403,229,1403,471,1142,471
165814419.png,26,0.946342,931,677,1219,677,1219,966,931,966
165814419.png,30,0.93503,404,515,661,515,661,778,404,778
165814419.png,15,0.633018,663,132,951,132,951,377,663,377
165828862.png,5,0.614633,447,501,712,501,712,762,447,762
165828862.png,13,0.555708,447,501,712,501,712,762,447,762
165828862.png,5,0.518444,1278,465,1566,465,1566,719,1278,719
165947853.png,20,0.949481,1190,255,1456,255,1456,501,1190,501
165953787.png,17,0.84813,1053,32,1312,32,1312,260,1053,260
165953787.png,15,0.683317,1053,33,1313,33,1313,259,1053,259
170107987.png,28,0.94796,1177,205,1448,205,1448,480,1177,480
170107987.png,27,0.720452,485,398,746,398,746,792,485,792
170107987.png,17,0.68384,1604,832,1918,832,1918,1079,1604,1079
170117087.png,1,0.970282,423,464,691,464,691,727,423,727
170117087.png,24,0.887249,1490,823,1820,823,1820,1080,1490,1080
170117087.png,21,0.779577,294,0,532,0,532,239,294,239
170121585.png,30,0.976216,653,61,893,61,893,289,653,289
170121585.png,21,0.532663,824,332,1094,332,1094,651,824,651
170140124.png,30,0.537666,960,753,1260,753,1260,1043,960,1043
170229401.png,27,0.943076,705,91,947,91,947,348,705,348
170236530.png,30,0.961596,700,35,939,35,939,259,700,259
170236530.png,27,0.836151,373,283,622,283,622,560,373,560
170236530.png,26,0.644645,1534,784,1803,784,1803,1079,1534,1079
170248803.png,6,0.922696,514,744,811,744,811,1030,514,1030
170248803.png,17,0.84936,766,63,1008,63,1008,318,766,318
170248803.png,26,0.516838,766,63,1008,63,1008,319,766,319
170355992.png,21,0.969832,713,106,963,106,963,337,713,337
170359593.png,30,0.970967,328,201,571,201,571,435,328,435
170359923.png,30,0.781838,337,234,583,234,583,473,337,473
170411024.png,1,0.947542,772,234,1029,234,1029,475,772,475
170411024.png,11,0.908269,1081,129,1336,129,1336,389,1081,389
170507697.png,6,0.829464,816,374,1079,374,1079,621,816,621
170507697.png,30,0.716868,816,375,1079,375,1079,622,816,622
170534562.png,26,0.896324,739,212,1008,212,1008,484,739,484
170534562.png,26,0.737802,1023,69,1266,69,1266,307,1023,307
170534562.png,21,0.609353,1022,68,1266,68,1266,308,1022,308
170542625.png,7,0.968127,420,402,666,402,666,710,420,710
170555565.png,27,0.962339,816,324,1105,324,1105,626,816,626
170555565.png,5,0.619109,686,21,926,21,926,226,686,226
170557564.png,27,0.942825,925,542,1227,542,1227,860,925,860
170557564.png,11,0.602047,758,221,1012,221,1012,458,758,458
170607680.png,9,0.785371,703,177,959,177,959,420,703,420
170607680.png,14,0.640442,1331,540,1615,540,1615,804,1331,804
170607680.png,22,0.554286,861,497,1126,497,1126,786,861,786
170615802.png,11,0.952243,769,148,1028,148,1028,424,769,424
170615802.png,21,0.914248,1059,35,1310,35,1310,266,1059,266
170616163.png,29,0.928373,1105,36,1344,36,1344,270,1105,270
170618089.png,20,0.904867,1208,329,1484,329,1484,585,1208,585
170618089.png,11,0.615368,882,435,1152,435,1152,704,882,704
170620163.png,11,0.615596,1004,0,1252,0,1252,105,1004,105
170620163.png,29,0.531714,697,76,931,76,931,321,697,321
170732560.png,18,0.853169,542,722,825,722,825,999,542,999
170851442.png,11,0.515896,1056,11,1295,11,1295,246,1056,246
170858668.png,5,0.912444,377,345,637,345,637,596,377,596
170859394.png,15,0.952743,429,543,711,543,711,810,429,810
170905962.png,26,0.913676,795,214,1039,214,1039,476,795,476
170921565.png,1,0.970687,384,429,654,429,654,689,384,689
170921565.png,15,0.938942,1148,221,1417,221,1417,468,1148,468
170921565.png,26,0.766493,1034,0,1284,0,1284,181,1034,181
170921565.png,9,0.548438,1150,223,1419,223,1419,468,1150,468
170932201.png,1,0.944894,675,30,919,30,919,240,675,240
170932201.png,33,0.876486,1316,579,1628,579,1628,882,1316,882
170932201.png,27,0.756841,1312,586,1628,586,1628,882,1312,882
170954568.png,20,0.798813,373,428,639,428,639,693,373,693
171036562.png,15,0.552474,406,317,663,317,663,594,406,594
171107622.png,28,0.915266,354,344,616,344,616,632,354,632
171127369.png,7,0.956987,333,204,602,204,602,492,333,492
171205902.png,5,0.965495,341,333,599,333,599,587,341,587
171205902.png,20,0.936354,1357,613,1657,613,1657,883,1357,883
171337680.png,32,0.931281,279,143,521,143,521,408,279,408
171337680.png,27,0.758961,1250,334,1527,334,1527,628,1250,628
171337680.png,11,0.613206,847,422,1142,422,1142,709,847,709
171337680.png,11,0.60261,1012,0,1236,0,1236,209,1012,209
171337680.png,13,0.602477,847,422,1142,422,1142,709,847,709
171347398.png,4,0.617107,947,634,1223,634,1223,932,947,932
171347398.png,26,0.562574,946,634,1223,634,1223,932,946,932
171347398.png,15,0.52618,730,195,988,195,988,435,730,435
171408720.png,15,0.887595,468,625,743,625,743,892,468,892
171408720.png,32,0.763419,363,172,609,172,609,433,363,433
171408720.png,6,0.736107,469,626,743,626,743,892,469,892
171408720.png,22,0.574819,926,372,1097,372,1097,630,926,630
171425306.png,15,0.96421,414,566,682,566,682,832,414,832
171425306.png,11,0.914451,1065,0,1305,0,1305,239,1065,239
171427867.png,27,0.961554,790,245,1059,245,1059,533,790,533
171427867.png,30,0.823317,1036,0,1274,0,1274,113,1036,113
171438933.png,27,0.941003,915,538,1200,538,1200,845,915,845
171438933.png,32,0.915194,832,293,1091,293,1091,564,832,564
171438933.png,5,0.852121,1371,682,1675,682,1675,963,1371,963
171438933.png,26,0.601684,694,67,935,67,935,270,694,270
171505467.png,32,0.893326,289,52,523,52,523,296,289,296
171537851.png,27,0.965281,1161,225,1423,225,1423,498,1161,498
171537851.png,3,0.69508,403,346,641,346,641,626,403,626
171543313.png,7,0.903529,1466,733,1771,733,1771,1044,1466,1044
171548670.png,33,0.511304,350,219,608,219,608,492,350,492
171559137.png,7,0.978627,1228,330,1526,330,1526,634,1228,634
171724526.png,1,0.977341,1276,504,1564,504,1564,765,1276,765
171724526.png,5,0.749885,717,87,971,87,971,312,717,312
171800736.png,26,0.972081,932,656,1213,656,1213,958,932,958
171800736.png,11,0.904144,1020,0,1253,0,1253,178,1020,178
171803100.png,11,0.852783,1109,142,1377,142,1377,416,1109,416
171803100.png,15,0.67175,1371,666,1676,666,1676,942,1371,942
171803100.png,1,0.653682,1371,667,1676,667,1676,942,1371,942
171813372.png,15,0.811514,410,484,652,484,652,744,410,744
171813372.png,6,0.687763,409,485,651,485,651,744,409,744
172017582.png,0,0.976276,1164,252,1435,252,1435,495,1164,495
172020430.png,26,0.694103,721,52,955,52,955,282,721,282
172020430.png,29,0.525327,720,53,954,53,954,282,720,282
172026341.png,17,0.731707,437,629,721,629,721,937,437,937
172038823.png,32,0.727601,311,128,558,128,558,388,311,388
172038823.png,21,0.605798,749,145,1014,145,1014,408,749,408
172038823.png,33,0.580588,312,127,557,127,557,388,312,388
172142084.png,15,0.879605,421,477,703,477,703,767,421,767
172156074.png,20,0.948979,395,357,634,357,634,617,395,617
172207643.png,15,0.966106,1292,504,1583,504,1583,766,1292,766
172330650.png,15,0.98194,1099,85,1357,85,1357,317,1099,317
172330650.png,32,0.951066,295,49,533,49,533,298,295,298
172330650.png,15,0.931401,875,508,1160,508,1160,789,875,789
172418145.png,15,0.956581,1138,323,1418,323,1418,570,1138,570
172418145.png,21,0.948264,731,212,993,212,993,501,731,501
172418145.png,5,0.630157,1138,323,1418,323,1418,569,1138,569
172420957.png,7,0.959301,319,211,592,211,592,506,319,506
172424849.png,15,0.978781,1347,695,1660,695,1660,972,1347,972
172424849.png,17,0.900557,919,689,1225,689,1225,1022,919,1022
172424849.png,26,0.709406,919,689,1224,689,1224,1021,919,1021
172459149.png,7,0.973723,360,382,638,382,638,684,360,684
172501144.png,27,0.964719,1140,58,1386,58,1386,309,1140,309
172507655.png,0,0.974551,363,293,620,293,620,544,363,544
172529940.png,27,0.95223,364,318,614,318,614,595,364,595
172644282.png,1,0.972924,421,526,677,526,677,789,421,789
172644684.png,1,0.970685,421,560,690,560,690,828,421,828
172707252.png,0,0.968334,682,9,922,9,922,209,682,209
172707252.png,31,0.800158,553,694,844,694,844,962,553,962
172731539.png,11,0.925769,506,680,791,680,791,995,506,995
172731539.png,30,0.873944,1313,513,1595,513,1595,774,1313,774
172731539.png,24,0.864251,736,180,999,180,999,465,736,465
172731539.png,31,0.791547,1312,515,1595,515,1595,774,1312,774
172752055.png,30,0.88133,336,288,587,288,587,532,336,532
172752055.png,4,0.655328,336,290,586,290,586,532,336,532
172948752.png,0,0.968421,1075,0,1323,0,1323,221,1075,221
172950307.png,26,0.895373,1066,9,1310,9,1310,261,1066,261
172951455.png,7,0.973922,331,327,605,327,605,622,331,622
172952498.png,7,0.975235,366,465,653,465,653,777,366,777
173033312.png,27,0.956849,415,443,675,443,675,726,415,726
173033312.png,15,0.72419,1207,368,1490,368,1490,625,1207,625
173126754.png,1,0.967081,407,580,688,580,688,848,407,848
173126754.png,15,0.889778,868,436,1161,436,1161,697,868,697
173146994.png,27,0.963095,1350,530,1634,530,1634,822,1350,822
173146994.png,24,0.852926,480,620,753,620,753,939,480,939
173148593.png,5,0.925228,1233,388,1509,388,1509,640,1233,640
173148593.png,24,0.55775,1024,0,1256,0,1256,245,1024,245
173224352.png,20,0.970306,456,556,729,556,729,827,456,827
173240351.png,10,0.948772,463,589,739,589,739,858,463,858
173245019.png,15,0.959229,1184,211,1475,211,1475,466,1184,466
173245019.png,4,0.879935,1053,0,1290,0,1290,233,1053,233
173245019.png,27,0.832723,1458,773,1790,773,1790,1080,1458,1080
173245019.png,27,0.827648,1320,446,1626,446,1626,752,1320,752
173256053.png,5,0.94308,413,461,672,461,672,721,413,721
173256053.png,5,0.926515,646,16,886,16,886,226,646,226
173256053.png,7,0.743123,784,276,1062,276,1062,571,784,571
173257053.png,29,0.92436,1322,540,1598,540,1598,814,1322,814
173257053.png,6,0.786401,1484,807,1817,807,1817,1080,1484,1080
173257053.png,26,0.692394,815,356,1098,356,1098,660,815,660
173257053.png,15,0.690259,815,356,1099,356,1099,659,815,659
173321751.png,15,0.967165,407,519,670,519,670,781,407,781
173321751.png,27,0.95745,1336,613,1639,613,1639,898,1336,898
173321751.png,24,0.946944,802,277,1078,277,1078,563,802,563
173321751.png,9,0.916734,933,737,1240,737,1240,1026,933,1026
173321751.png,6,0.502617,523,941,838,941,838,1080,523,1080
173342088.png,24,0.937235,461,632,745,632,745,975,461,975
173342088.png,6,0.934262,837,469,1112,469,1112,722,837,722
173342088.png,15,0.870972,837,468,1112,468,1112,723,837,723
173354886.png,15,0.963328,399,370,643,370,643,617,399,617
173354886.png,11,0.752034,447,658,764,658,764,1013,447,1013
173421119.png,18,0.968398,1436,726,1743,726,1743,1004,1436,1004
173421119.png,11,0.859975,1133,122,1392,122,1392,402,1133,402
173423690.png,32,0.771184,368,341,636,341,636,618,368,618
173435085.png,7,0.952978,663,3,925,3,925,225,663,225
173443418.png,15,0.889919,415,507,697,507,697,766,415,766
173443418.png,5,0.54652,413,508,696,508,696,765,413,765
173448482.png,15,0.980502,1139,212,1407,212,1407,450,1139,450
173504986.png,0,0.986185,658,30,904,30,904,257,658,257
173504986.png,6,0.940328,343,290,599,290,599,532,343,532
173504986.png,17,0.88389,499,632,789,632,789,949,499,949
173522296.png,7,0.971589,334,204,600,204,600,492,334,492
173549524.png,13,0.962781,1103,90,1349,90,1349,313,1103,313
173549524.png,33,0.847447,417,403,693,403,693,686,417,686
173653856.png,30,0.976292,1087,59,1333,59,1333,285,1087,285
173653856.png,27,0.68021,543,701,828,701,828,997,543,997
173748487.png,7,0.969264,651,0,912,0,912,253,651,253
173804722.png,7,0.982424,735,226,1014,226,1014,521,735,521
173805686.png,10,0.95986,443,605,726,605,726,874,443,874
173819462.png,27,0.962352,417,423,667,423,667,708,417,708
173819462.png,13,0.889807,1148,228,1403,228,1403,467,1148,467
173854667.png,5,0.961742,427,484,699,484,699,746,427,746
173854667.png,17,0.851333,804,423,1091,423,1091,690,804,690
173854667.png,17,0.7294,1414,639,1743,639,1743,1008,1414,1008
173904351.png,21,0.969637,805,293,1067,293,1067,574,805,574
173904351.png,26,0.651561,1141,76,1399,76,1399,343,1141,343
173904351.png,30,0.617115,362,259,612,259,612,502,362,502
173945421.png,27,0.929141,336,203,575,203,575,463,336,463
173946852.png,27,0.956665,401,387,642,387,642,667,401,667
174115388.png,17,0.968256,672,24,908,24,908,248,672,248
174202055.png,27,0.947033,415,387,665,387,665,664,415,664
174202055.png,11,0.919026,290,154,539,154,539,397,290,397
174202055.png,5,0.905864,1156,227,1425,227,1425,478,1156,478
174202055.png,11,0.723567,1248,452,1544,452,1544,724,1248,724
174202992.png,27,0.951061,428,453,689,453,689,741,428,741
174206503.png,27,0.95439,483,626,755,626,755,919,483,919
174206503.png,17,0.935792,1390,740,1713,740,1713,1033,1390,1033
174206503.png,15,0.935316,1262,434,1548,434,1548,694,1262,694
174212660.png,18,0.964218,787,277,1043,277,1043,523,787,523
174212660.png,27,0.962646,936,592,1262,592,1262,995,936,995
174214711.png,18,0.974999,869,505,1147,505,1147,771,869,771
174257064.png,7,0.972028,246,0,502,0,502,256,246,256
174300092.png,7,0.981709,1094,74,1372,74,1372,354,1094,354
174310300.png,4,0.815132,352,349,610,349,610,603,352,603
174310300.png,1,0.710954,351,348,610,348,610,605,351,605
174310624.png,1,0.960421,367,400,630,400,630,655,367,655
174323124.png,18,0.960457,746,319,1007,319,1007,569,746,569
174333894.png,10,0.962893,816,492,1091,492,1091,750,816,750
174335188.png,20,0.978917,409,589,689,589,689,864,409,864
174421022.png,12,0.938809,666,11,898,11,898,229,666,229
174432588.png,20,0.97397,815,503,1092,503,1092,767,815,767
174433896.png,20,0.976751,848,585,1134,585,1134,861,848,861
174440573.png,30,0.598119,869,527,1142,527,1142,786,869,786
174440573.png,24,0.562545,302,21,528,21,528,283,302,283
174440573.png,5,0.560132,869,528,1143,528,1143,786,869,786
174442750.png,29,0.961357,1058,0,1288,0,1288,224,1058,224
174442750.png,27,0.648871,731,107,974,107,974,370,731,370
174539993.png,13,0.911495,449,539,733,539,733,852,449,852
174539993.png,21,0.769932,444,539,733,539,733,851,444,851
174539993.png,3,0.697066,639,1,876,1,876,253,639,253
174606000.png,1,0.979601,414,540,690,540,690,804,414,804
174606000.png,17,0.863533,1423,752,1739,752,1739,1080,1423,1080
174644756.png,15,0.95528,1289,547,1587,547,1587,812,1289,812
174644756.png,21,0.693402,312,95,564,95,564,364,312,364
174644756.png,7,0.631173,313,95,564,95,564,363,313,363
174644756.png,17,0.548557,1122,163,1394,163,1394,444,1122,444
174702928.png,30,0.937755,676,55,915,55,915,281,676,281
174714989.png,18,0.967104,354,338,609,338,609,588,354,588
174724527.png,15,0.963244,401,369,642,369,642,614,401,614
174729129.png,15,0.97257,789,455,1064,455,1064,714,789,714
174839862.png,18,0.975004,942,725,1240,725,1240,1003,942,1003
174847839.png,30,0.664404,316,199,561,199,561,435,316,435
174924619.png,11,0.926118,1198,299,1482,299,1482,566,1198,566
174924619.png,27,0.898799,1359,569,1647,569,1647,891,1359,891
174932193.png,27,0.962659,880,540,1156,540,1156,831,880,831
174932193.png,33,0.916228,1111,105,1388,105,1388,390,1111,390
175016987.png,15,0.760913,1080,62,1331,62,1331,286,1080,286
175102982.png,1,0.97501,421,654,713,654,713,931,421,931
175102982.png,11,0.933844,1272,404,1503,404,1503,704,1272,704
175244735.png,26,0.731812,408,660,666,660,666,936,408,936
175249276.png,1,0.973608,370,445,637,445,637,707,370,707
175333476.png,0,0.564322,1141,208,1403,208,1403,445,1141,445
175417899.png,27,0.942907,1062,6,1296,6,1296,258,1062,258
175417899.png,13,0.870167,1177,246,1441,246,1441,483,1177,483
175417899.png,24,0.681043,1346,585,1640,585,1640,890,1346,890
175523871.png,7,0.969933,668,36,934,36,934,312,668,312
175644895.png,1,0.966355,404,557,679,557,679,827,404,827
175656221.png,15,0.980952,1118,114,1373,114,1373,342,1118,342
175711064.png,12,0.82894,355,487,601,487,601,751,355,751
